Projet,job,file,stage,idIO,typeIO
MGTPRD,JxBMI01_FindPublisherInOSCAR,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/OSCAR_WARNER_Publisher_Out.csv\(2)0,PublisherOut,V0S116P1,CustomInput
MGTPRD,JxBMI01_FindPublisherInOSCAR,/work/home/dsprd1/tmp/Publisher_WARNER_Out.ds,Data_Set_141,V0S141P1,CustomInput
MGTPRD,JxBMI01_FindPublisherInOSCAR,\(2)\(2)0\(1)\(3)file \(2)/work/home/dsprd1/tmp/Liste_WARNER_pour_DSI.csv\(2)0,BMIPublisher,V0S68P1,CustomOutput
MGTPRD,JxBMI01_FindPublisherInOSCAR,/work/home/dsprd1/tmp/OCTAVT_TITRE.ds,OCTAVT_TITRE_DS,V15S0P1,CustomInput
MGTPRD,JxBMI01_FindPublisherInOSCAR_3,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/OSCAR_WARNER_Publisher_Out_3.csv\(2)0,PublisherOut,V0S116P1,CustomInput
MGTPRD,JxBMI01_FindPublisherInOSCAR_3,/work/home/dsprd1/tmp/Publisher_WARNER_Out.ds,Data_Set_141,V0S141P1,CustomInput
MGTPRD,JxBMI01_FindPublisherInOSCAR_3,\(2)\(2)0\(1)\(3)file \(2)/work/home/dsprd1/tmp/WARNER_PUB_3.csv\(2)0,BMIPublisher,V0S68P1,CustomOutput
MGTPRD,JxBMI01_FindPublisherInOSCAR_3,/work/home/dsprd1/tmp/OCTAVT_TITRE.ds,OCTAVT_TITRE_DS,V15S0P1,CustomInput
MGTPRD,JxBMI02_FindPublisherAndWriterInOCTAV,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/OCTAV_BMI_Writer_Out.csv\(2)0,OCTAV_Writer_Out,V0S71P2,CustomInput
MGTPRD,JxBMI02_FindPublisherAndWriterInOCTAV,/work/home/dsprd1/tmp/OCTAVT_TITRE.ds,OCTAVT_TITRE_DS,V0S76P1,CustomOutput
MGTPRD,JxBMI02_FindPublisherAndWriterInOCTAV,/work/home/dsprd1/tmp/Writer_BMII_Out.ds,WriterOutDS,V11S0P2,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/OCTAV_WARNER_Publisher_Out.csv\(2)0,OCTAV_Writer_Out,V0S71P2,CustomInput
MGTPRD,JxBMI02_FindPublisherInOCTAV,/work/home/dsprd1/tmp/OCTAVT_TITRE.ds,OCTAVT_TITRE_DS,V0S76P1,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV,/work/home/dsprd1/tmp/Publisher_WARNER_Out.ds,WriterOutDS,V11S0P2,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV_3,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/OCTAV_WARNER_Publisher_Out_31.csv\(2)0,OCTAV_Writer_Out,V0S71P2,CustomInput
MGTPRD,JxBMI02_FindPublisherInOCTAV_3,/work/home/dsprd1/tmp/OCTAVT_TITRE.ds,OCTAVT_TITRE_DS,V0S76P1,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV_3,/work/home/dsprd1/tmp/Publisher_WARNER_Out.ds,WriterOutDS,V11S0P2,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV_4,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/Sacem_WCM_All_distributed_OUT_4.csv\(2)0,Sequential_File_104,V0S104P1,CustomInput
MGTPRD,JxBMI02_FindPublisherInOCTAV_4,\(2)\(2)0\(1)\(3)file \(2)/work/home/dsprd1/tmp/Sacem_WCM_All_distributed.csv\(2)0,BMIPublisher,V24S0P1,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV_41,\(2)\(2)0\(1)\(3)file \(2)/work/home/dsprd1/tmp/Sacem_WCM_All_distributed.csv\(2)0,BMIPublisher,V24S0P1,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV_41,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/Sacem_WCM_All_distributed_OUT_41.csv\(2)0,Copy_of_Sequential_File_104,V25S0P1,CustomInput
MGTPRD,JxBMI02_FindPublisherInOCTAV_5,\(2)\(2)0\(1)\(3)file \(2)/work/home/dsprd1/tmp/WARNER_OCTAVE_CATALOGUES.csv\(2)0,BMIPublisher,V24S0P1,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV_5,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/OUT_WARNER_OCTAVE_CATALOGUES_5.csv\(2)0,OCTAV_Writer_Out,V26S0P1,CustomInput
MGTPRD,JxBMI02_FindPublisherInOCTAV_51,\(2)\(2)0\(1)\(3)file \(2)/work/home/dsprd1/tmp/WARNER_OCTAVE_CATALOGUES.csv\(2)0,BMIPublisher,V24S0P1,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV_51,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/OUT_WARNER_OCTAVE_CATALOGUES_5.csv\(2)0,OCTAV_Writer_Out,V26S0P1,CustomInput
MGTPRD,JxBMI02_FindPublisherInOCTAV_52,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/tmp/OUT_WARNER_OCTAVE_CATALOGUES_5.csv\(2)0,OCTAV_Writer_Out,V0S71P2,CustomInput
MGTPRD,JxBMI02_FindPublisherInOCTAV_52,\(2)\(2)0\(1)\(3)file \(2)/work/home/dsprd1/tmp/WARNER_OCTAVE_CATALOGUES.csv\(2)0,BMIPublisher,V28S2P1,CustomOutput
MGTPRD,JxBMI02_FindPublisherInOCTAV_52,/work/home/dsprd1/tmp/OCTAVT_TITRE.ds,OCTAVT_TITRE_DS,V30S0P1,CustomOutput
MGTPRD,LABISCheckLancementOCTAVOuiNon,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#ExtrSrcOCTAV_Run\(2)0,Sequential_File_22,V0S22P1,CustomInput
MGTPRD,LABISChrgOCTAV01OCTAVT_ADDECLT,#ParRepTmp#ExtrOCTAVT_ADDECLT.ds,OCTAVT_ADDECLT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_CLLFIC,#ParRepTmp#ExtrOCTAVT_CLLFIC.ds,OCTAVT_CLLFIC,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_CLLOEUV,#ParRepTmp#ExtrOCTAVT_CLLOEUV.ds,OCTAVT_CLLOEUV,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_CLLPRODUIT,#ParRepTmp#ExtrOCTAVT_CLLPRODUIT.ds,OCTAVT_CLLPRODUIT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_CWRAD,#ParRepTmp#ExtrOCTAVT_CWRAD.ds,OCTAVT_CWRAD,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_CWRMISATTMOTIF,#ParRepTmp#ExtrOCTAVT_CWRMISATTMOTIF.ds,OCTAVT_CWRMISATTMOTIF,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_CWROEUV,#ParRepTmp#ExtrOCTAVT_CWROEUV.ds,OCTAVT_CWROEUV,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_GELDAOEUV,#ParRepTmp#ExtrOCTAVT_GELDAOEUV.ds,OCTAVT_ADDECLT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_ISWC,#ParRepTmp#ExtrOCTAVT_ISWC.ds,OCTAVT_ISWC,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_JEUCLE,#ParRepTmp#ExtrOCTAVT_JEUCLE.ds,OCTAVT_JEUCLE,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_MARQUE,#ParRepTmp#ExtrOCTAVT_MARQUE.ds,OCTAVT_MARQUE,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_NOMPARTPT,#ParRepTmp#ExtrOCTAVT_NOMPARTPT.ds,OCTAVT_NOMPARTPT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_OEUV,#ParRepTmp#ExtrOCTAV_OCTAVT_OEUV.ds,ds_Lignes_Modifiees,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_OEUVAV,#ParRepTmp#ExtrOCTAVT_OEUVAV.ds,OCTAVT_OEUVAV,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_OEUVDECLT,#ParRepTmp#ExtrOCTAV_OEUVDECLT.ds,OCTAV_OEUVDECLT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_PRDTPUB,#ParRepTmp#ExtrOCTAVT_PRDTPUB.ds,OCTAVT_PRDTPUB,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_PROGTYP,#ParRepTmp#ExtrOCTAVT_PROGTYP.ds,OCTAVT_PROGTYP,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_PROGTYPEITM,#ParRepTmp#ExtrOCTAVT_PROGTYPEITM.ds,PROGTYPEITM,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_PUB,#ParRepTmp#ExtrOCTAVT_PUB.ds,OCTAVT_PUB,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_SERIE,#ParRepTmp#ExtrOCTAVT_SERIE.ds,OCTAVT_SERIE,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_SYNCATLAS,#ParRepTmp#ExtrOCTAVT_SYNCATLAS.ds,OCTAVT_SYNCATLAS,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVT_TITRDECLT,#ParRepTmp#ExtrOCTAVT_TITRDECLT.ds,OCTAVT_TITRDECLT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTJ_AYANTDRT,#ParRepTmp#ExtrOCTAVTJ_AYANTDRT.ds,OCTAVTJ_AYANTDRT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTJ_DEPOTOEUV,#ParRepTmp#ExtrOCTAVTJ_DEPOTOEUV.ds,OCTAVTJ_DEPOTOEUV,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTJ_ROLADDECLT,#ParRepTmp#ExtrOCTAVTJ_ROLADDECLT.ds,OCTAVTJ_ROLADDECLT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_CATEGGRE,#ParRepTmp#ExtrOCTAVTR_CATEGGRE.ds,OCTAVTR_CATEGGRE,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_CLLETAPE,#ParRepTmp#ExtrOCTAVTR_CLLETAPE.ds,OCTAVTR_CLLETAPE,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_CLLETATDECL,#ParRepTmp#ExtrOCTAVTR_CLLETATDECL.ds,OCTAVTR_CLLETATDECL,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_CLLSTATUT,#ParRepTmp#ExtrOCTAVTR_CLLSTATUT.ds,OCTAVTR_CLLSTATUT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_ETATDECL,#ParRepTmp#ExtrOCTAVTR_ETATDECL.ds,OCTAVTR_ETATDECL,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_ETATDOC,#ParRepTmp#ExtrOCTAVTR_ETATDOC.ds,OCTAVTR_ETATDOC,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_GREMUS,#ParRepTmp#ExtrOCTAVTR_GREMUS.ds,OCTAVTR_GREMUS,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_MOTIFNONGEST,#ParRepTmp#ExtrOCTAVTMOTIFNONGEST.ds,OCTAVTR_MOTIFNONGEST,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_STATUTOEUV,#ParRepTmp#ExtrOCTAVTR_STATUTOEUV.ds,OCTAVTR_STATUTOEUV,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_STATUTOEUVDECL,#ParRepTmp#ExtrOCTAVTSTATUTOEUVDECL.ds,OCTAVTR_STATUTOEUVDECL,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_TYPDEPOT,#ParRepTmp#ExtrOCTAVTR_TYPDEPOT.ds,OCTAVTR_TYPDEPOT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_TYPDOC,#ParRepTmp#ExtrOCTAVTR_TYPDOC.ds,OCTAVTR_TYPDOC,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_TYPOEUV,#ParRepTmp#ExtOCTAVTR_TYPOEUV.ds,OCTAVTR_TYPOEUV,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVTR_TYPPUBLCTN,#ParRepTmp#ExtrOCTAVTTYPPUBLCTN.ds,OCTAVTR_TYPPUBLCTN,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV01OCTAVV_GREOEUV,#ParRepTmp#ExtrOCTAVV_GREOEUV.ds,OCTAVV_GREOEUV,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV02OCTAVT_OEUVINDIV,#ParRepTmp#ExtrOCTAVT_OEUVINDIV.ds,OCTAVT_OEUVINDIV,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV03OCTAVT_PARTPT,#ParRepTmp#ExtrOCTAVT_PARTPT.ds,OCTAVT_PARTPT,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV04OCTAVT_TITRE,#ParRepTmp#ExtrOCTAV_TITRE.ds,OCTAV_TITRE,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV05OCTAVT_EPISODE,#ParRepTmp#ExtrOCTAV_EPISODE.ds,ds_Lignes_Modifiees,V0S19P3,CustomOutput
MGTPRD,LABISChrgOCTAV06OCTAVT_IDE12ARCHIV,#ParRepTmp#ExtrOCTAV_IDE12ARCHIV.ds,ds_Lignes_Modifiees,V0S19P3,CustomOutput
MGTPRD,LABISChrgODSe12OraHfExtrFichierSchema,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParNomFicSchema#\(2)0,Sequential_File_Schema,V0S62P2,CustomInput
MGTPRD,LABISChrgODSe12OraHfExtrFichierSchema,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParNomFicInsert#\(2)0,Sequential_File_Insert,V4S0P1,CustomInput
MGTPRD,LABISChrgODSe12OraHfExtrFichierSchema,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParNomFicUpdate#\(2)0,Sequential_File_Update,V5S1P1,CustomInput
MGTPRD,LABISChrgODSe12OraHfExtrFichierSchemaNS,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParNomFicSchema#\(2)0,Sequential_File_Schema,V0S62P2,CustomInput
MGTPRD,LABISChrgODSe12OraHfExtrFichierSchemaNS,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParNomFicInsert#\(2)0,Sequential_File_Insert,V4S0P1,CustomInput
MGTPRD,LABISChrgODSe12OraHfExtrFichierSchemaNS,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParNomFicUpdate#\(2)0,Sequential_File_Update,V5S1P1,CustomInput
MGTPRD,LABISChrgODSe20FfOraChargementFichier,\(2)\(2)0\(1)\(3)file \(2)#ParRepSource##ParNomFichierSrc#\(2)0,FF_FICHIER_SOURCE,V0S0P1,CustomOutput
MGTPRD,LABISChrgODSe20FfOraChargementFichier,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#REJ_#ParTableCible#.log\(2)0,Sequential_File_32,V0S32P2,CustomInput
MGTPRD,LABISChrgODSePENEF01ExtrListeFichier,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_ListeFichiers.txt\(2)0,sf_Fichier_Liste_Fichiers,V0S3P2,CustomInput
MGTPRD,LABISChrgODSePENEF02RION,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#PENEF_RION.txt\(2)0,sf_FichierRION,V0S3P6,CustomInput
MGTPRD,LABISChrgODSePENEFCA02RION,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#PENEFCA_RION.txt\(2)0,sf_FichierRION,V0S3P6,CustomInput
MGTPRD,LABISChrgODSePENEFNS01ExtrListeFichier,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_ListeFichiersNS.txt\(2)0,sf_Fichier_Liste_Fichiers,V0S3P2,CustomInput
MGTPRD,LABISChrgODSePENEFNS02RION,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#PENEFNS_RION.txt\(2)0,sf_FichierRION,V0S3P6,CustomInput
MGTPRD,LABISChrgODSePENEFNS20ChargementFichier,\(2)\(2)0\(1)\(3)file \(2)#ParRepSource##ParNomFichierSrc#\(2)0,FF_FICHIER_SOURCE,V0S0P1,CustomOutput
MGTPRD,LABISChrgODSePENEFNS20ChargementFichier,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#REJ_#ParTableCible#.log\(2)0,Sequential_File_32,V0S32P2,CustomInput
MGTPRD,LABISChrgODSePENEFVALID01ExtrListeFichier,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_ListeFichiers.txt\(2)0,sf_Fichier_Liste_Fichiers,V0S3P2,CustomInput
MGTPRD,LABISChrgODSePENEFVALID02RION,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#PENEF_RION.txt\(2)0,sf_FichierRION,V0S3P6,CustomInput
MGTPRD,LABISChrgSrcChargePx,#ParRepSource##ParIdParam#_#ParNumPartition#_Extraction_Source.ds,ds_Lignes_Modifiees,V0S19P3,CustomOutput
MGTPRD,LABISCommun02ExtraireIDTRAIT,\(2)\(2)0\(1)\(3)file\(2)#ParRepertoireTmp#LABISSE_IDTRAIT_#ParTypeTraitement#.txt\(2)0,sf_FichierIDTRAIT,V0S3P2,CustomInput
MGTPRD,LABISCommun03InitialiseTraitement,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#LABISSE_IDTRAIT_#ParIdTypeTraitement#.txt\(2)0,Copy_of_sf_FichierIDTRAIT,V1S0P1,CustomInput
MGTPRD,LABISCommun03InitialiseTraitementNoCtrl,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#LABISSE_IDTRAIT_#ParIdTypeTraitement#.txt\(2)0,Copy_of_sf_FichierIDTRAIT,V2S0P1,CustomInput
MGTPRD,LABISCommun04ValidInitialiseTraitement,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#LABISSE_IDTRAIT_#ParIdTypeTraitement#.txt\(2)0,Copy_of_sf_FichierIDTRAIT,V1S0P1,CustomInput
MGTPRD,LABISCommun06ExtrListeChargementsMulti,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_ListeExtractions.txt\(2)0,sf_Fichier_Liste_Extractions,V0S3P2,CustomInput
MGTPRD,LABISCommun06ExtrListeChargementsOK,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_ListeChargementsOK.txt\(2)0,sf_Fichier_Liste_Chargements,V0S3P2,CustomInput
MGTPRD,LABISCommun06ExtrListeExtractions,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_ListeExtractions.txt\(2)0,sf_Fichier_Liste_Extractions,V0S3P2,CustomInput
MGTPRD,LABISCommun06ExtrListeExtractionsMAJPart,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_ListePartitionsMAJ.txt\(2)0,sf_Fichier_Liste_PartitionsMAJ,V0S3P2,CustomInput
MGTPRD,LABISCommun06ExtrListeExtractionsMulti,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_ListeExtractions.txt\(2)0,sf_Fichier_Liste_Extractions,V0S3P2,CustomInput
MGTPRD,LABISCommun07ExtrPartitionsExtraction,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_PartitionsExtraction.txt\(2)0,sf_Fichier_Partitions_Extraction,V0S3P2,CustomInput
MGTPRD,LABISCommun09ExtrIDTRAIT0,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_MaxIDTRAIT.txt\(2)0,sf_Fichier_Liste_Integrations,V0S3P3,CustomInput
MGTPRD,LABISCommun09ExtrMaxIDTRAIT,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParIdTypeTraitement#_MaxIDTRAIT.txt\(2)0,sf_Fichier_Liste_Integrations,V0S3P3,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_ADDECLT,#ParRepTmp#ExtrOCTAVT_ADDECLT.ds,OCTAVT_ADDECLT,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_CLLFIC,#ParRepTmp#ExtrOCTAVT_CLLFIC.ds,OCTAVT_CLLFIC,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_CLLOEUV,#ParRepTmp#ExtrOCTAVT_CLLOEUV.ds,OCTAVT_CLLOEUV,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_CLLPRODUIT,#ParRepTmp#ExtrOCTAVT_CLLPRODUIT.ds,OCTAVT_CLLPRODUIT,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_CWRAD,#ParRepTmp#ExtrOCTAVT_CWRAD.ds,OCTAVT_CWRAD,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_CWRMISATTMOTIF,#ParRepTmp#ExtrOCTAVT_CWRMISATTMOTIF.ds,OCTAVT_CWRMISATTMOTIF,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_CWROEUV,#ParRepTmp#ExtrOCTAVT_CWROEUV.ds,OCTAVT_CWROEUV,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_GELDAOEUV,#ParRepTmp#ExtrOCTAVT_GELDAOEUV.ds,OCTAVT_GELDAOEUV,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_ISWC,#ParRepTmp#ExtrOCTAVT_ISWC.ds,OCTAVT_ISWC,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_JEUCLE,#ParRepTmp#ExtrOCTAVT_JEUCLE.ds,OCTAVT_JEUCLE,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_MARQUE,#ParRepTmp#ExtrOCTAVT_MARQUE.ds,OCTAVT_MARQUE,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_NOMPARTPT,#ParRepTmp#ExtrOCTAVT_NOMPARTPT.ds,OCTAVT_NOMPARTPT,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_OEUV,#ParRepTmp#ExtrOCTAV_OCTAVT_OEUV.ds,Copy_of_Data_Set_39,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_OEUVAV,#ParRepTmp#ExtrOCTAVT_OEUVAV.ds,OCTAVT_OEUVAV,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_OEUVDECLT,#ParRepTmp#ExtrOCTAV_OEUVDECLT.ds,OCTAV_OEUVDECLT,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_PRDTPUB,#ParRepTmp#ExtrOCTAVT_PRDTPUB.ds,OCTAVT_PRDTPUB,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_PROGTYP,#ParRepTmp#ExtrOCTAVT_PROGTYP.ds,OCTAVT_PROGTYP,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_PROGTYPEITM,#ParRepTmp#ExtrOCTAVT_PROGTYPEITM.ds,OCTAVT_PROGTYPEITM,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_PUB,#ParRepTmp#ExtrOCTAVT_PUB.ds,OCTAVT_PUB,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_SERIE,#ParRepTmp#ExtrOCTAVT_SERIE.ds,OCTAVT_SERIE,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_SYNCATLAS,#ParRepTmp#ExtrOCTAVT_SYNCATLAS.ds,OCTAVT_SYNCATLAS,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVT_TITRDECLT,#ParRepTmp#ExtrOCTAVT_TITRDECLT.ds,OCTAVT_TITRDECLT,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTJ_AYANTDRT,#ParRepTmp#ExtrOCTAVTJ_AYANTDRT.ds,OCTAVT_AYANTDRT,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTJ_DEPOTOEUV,#ParRepTmp#ExtrOCTAVTJ_DEPOTOEUV.ds,OCTAVTJ_DEPOTOEUV,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTJ_ROLADDECLT,#ParRepTmp#ExtrOCTAVTJ_ROLADDECLT.ds,OCTAVTJ_ROLADDECLT,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_CATEGGRE,#ParRepTmp#ExtrOCTAVTR_CATEGGRE.ds,OCTAVTR_CATEGGRE,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_CLLETAPE,#ParRepTmp#ExtrOCTAVTR_CLLETAPE.ds,OCTAVTR_CLLETAPE,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_CLLETATDECL,#ParRepTmp#ExtrOCTAVTR_CLLETATDECL.ds,OCTAVTR_CLLETATDECL,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_CLLSTATUT,#ParRepTmp#ExtrOCTAVTR_CLLSTATUT.ds,OCTAVTR_CLLSTATUT,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_ETATDECL,#ParRepTmp#ExtrOCTAVTR_ETATDECL.ds,OCTAVTR_ETATDECL,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_ETATDOC,#ParRepTmp#ExtrOCTAVTR_ETATDOC.ds,OCTAVTR_ETATDOC,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_GREMUS,#ParRepTmp#ExtrOCTAVTR_GREMUS.ds,OCTAVTR_GREMUS,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_MOTIFNONGEST,#ParRepTmp#ExtrOCTAVTMOTIFNONGEST.ds,OCTAVR_MOTIFNONGEST,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_STATUTOEUV,#ParRepTmp#ExtrOCTAVTR_STATUTOEUV.ds,OCTAVTR_STATUTOEUV,V6S0P2,CustomInput
MGTPRD,LABISExtrOCTAV01OCTAVTR_STATUTOEUVDECL,#ParRepTmp#ExtrOCTAVTSTATUTOEUVDECL.ds,OCTAVR_STATUTOEUVDECL,V6S0P2,CustomInput
