"idjob_path","jobName","jobFileName"," filePath"," TrueFilePath","DatasetFilePath","TrueDatasetFilePath","recordType"
"516","Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF.ds","","CustomInput"
"517","Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_05_APP_#PAR_FIC_COPSS_RELEVE#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0","","","","CustomInput"
"518","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds","","CustomOutput"
"519","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","","CustomInput"
"520","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_02_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_PENEF.csv\(2)0","","","","CustomInput"
"521","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_OSCAR#.ds","","CustomOutput"
"522","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_02_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_OSCAR.csv\(2)0","","","","CustomInput"
"523","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_ROUTAGE_EDIT#.ds","","CustomOutput"
"524","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds","","CustomOutput"
"525","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0","","","","CustomInput"
"526","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0","","","","CustomInput"
"527","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","","CustomOutput"
"528","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","","CustomInput"
"529","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","","CustomOutput"
"530","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds","","CustomInput"
"531","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_RELEVE#.ds","","CustomOutput"
"532","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_04_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_RELEVE#.csv\(2)0","","","","CustomInput"
"533","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_04_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_RELEVE#.csv\(2)0","","","","CustomInput"
"534","Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_09_APP_#PAR_FIC_COPSS_AUTOFACT#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0","","","","CustomInput"
"535","Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds","","CustomOutput"
"536","Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds","","CustomOutput"
"537","Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds","","CustomInput"
"538","Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLXlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds","CustomInput"
"539","Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLXlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds","CustomInput"
"540","Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLXlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FRPAR_FIC_LISTE_COAD_IDE12CMPLX_FR","","","CustomInput"
"541","Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLXlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_ENPAR_FIC_LISTE_COAD_IDE12CMPLX_EN","","","CustomInput"
"542","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLXlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"543","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLXlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"544","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLXlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_EN","","","CustomInput"
"545","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLXlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_FR","","","CustomInput"
"546","Jx_FEUILLET_01_CPTR_REJETS_FUSION","SUPprdJS_FEUILLET_01_CPTR_REJETS_FUSIONlog.txt","\(2)\(2)0\(1)\(3)filepattern\(2)#PAR_PATH_REJETS#REJETS_*.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/REJETS_*.csv","","","CustomOutput"
"547","Jx_FEUILLET_01_CPTR_REJETS_FUSION","SUPprdJS_FEUILLET_01_CPTR_REJETS_FUSIONlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_COMPTE_RENDU#FEUILLET_FICHIER_REJET_GLOBALE.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/FEUILLET_FICHIER_REJET_GLOBALE.csv","","","CustomInput"
"548","Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK","SUPprdJx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OKlog.txt","","","#PAR_PATH_DATASET#DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds","CustomInput"
"549","Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK","SUPprdJx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OKlog.txt","","","#PAR_PATH_DATASET#DS_06_EXTR_PIVOT_SEANCES_OEUVRES.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_EXTR_PIVOT_SEANCES_OEUVRES.ds","CustomOutput"
"550","Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK","SUPprdJx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OKlog.txt","","","#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds","CustomOutput"
