Projet,job,file,truefile,stage,idIO,typeIO
MGTPRD,Jx_LABISValidODSfSELDR02Trans08TYPECONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds, ,Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP,V64S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans08TYPECONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds, ,Copy_of_Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP,V67S2P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT.ds, ,Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans09LIGNECONTRAT.ds, ,Ds_LABISValidODSfSELDR02Trans09LIGNECONTRAT,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans09SOUSLIGNECONTRAT.ds, ,Ds_LABISValidODSfSELDR02Trans09SOUSLIGNECONTRAT,V62S2P1,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr10ITEMS.ds, ,Ds_LABISValidODSfSELDR01Extr10ITEMS,V65S0P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr08COMPTECLIENT.ds, ,Ds_LABISValidODSfSELDR01Extr08COMPTECLIENT,V0S83P6,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans10COMPTECLIENT.ds, ,Ds_LABISValidODSfSELDR02Trans10COMPTECLIENT,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr16_JTF_RS_GROUPS_TL.ds, ,Ds_LABISValidODSfSELDR01Extr16_JTF_RS_GROUPS_TL,V65S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr37_AR_COLLECTORS.ds, ,Ds_LABISValidODSfSELDR01Extr37_AR_COLLECTORS,V66S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES.ds, ,Ds_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES,V67S0P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI.ds, ,Ds_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI,V73S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B.ds, ,Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B,V0S186P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans11CONTRAT.ds, ,Ds_LABISValidODSfSELDR02Trans11CONTRAT,V0S92P5,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT.ds, ,Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT,V67S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT.ds, ,Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT,V76S0P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY.ds, ,Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY,V77S3P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT.ds, ,Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT,V78S0P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE.ds, ,Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE,V81S2P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS.ds, ,Ds_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS,V84S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V.ds, ,Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V,V87S11P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT.ds, ,Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT,V87S16P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR.ds, ,Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR,V93S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA.ds, ,Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA,V96S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES.ds, ,Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES,V99S0P4,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans12FACTURE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr02TDFFACTURE.ds, ,Ds_LABISValidODSfSELDR01Extr02TDFFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans12FACTURE,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans12FACTURE.ds, ,Ds_LABISValidODSfSELDR02Trans12FACTURE,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans13LIGNEFACTURE,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans13LIGNEFACTURE.ds, ,Ds_LABISValidODSfSELDR02Trans13LIGNEFACTURE,V66S2P2,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans13LIGNEFACTURE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr25_UOCRE.ds, ,Ds_LABISValidODSfSELDR01Extr25_UOCRE,V67S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans13LIGNEFACTURE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr02TDFFACTURE.ds, ,Ds_LABISValidODSfSELDR01Extr02TDFFACTURE,V68S0P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans14LETTRAGE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr09TDFLETTRAGE.ds, ,Ds_LABISValidODSfSELDR01Extr09TDFLETTRAGE,V65S0P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans14LETTRAGE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr23_PERIODE_CPTA.ds, ,LABISValidODSfSELDR01Extr23_PERIODE_CPTA,V70S3P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans14LETTRAGE,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans14LETTRAGE.ds, ,Ds_LABISValidODSfSELDR02Trans14LETTRAGE,V72S0P2,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans15PROGRAMME,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans15PROGRAMME.ds, ,Ds_LABISValidODSfSELDR02Trans15PROGRAMME,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans15PROGRAMME,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr11HISTOELIZA.ds, ,Ds_LABISValidODSfSELDR01Extr11HISTOELIZA,V66S0P3,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans15PROGRAMME,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B,V67S0P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans15PROGRAMME,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr12ELIZASEANCE.ds, ,Ds_LABISValidODSfSELDR01Extr12ELIZASEANCE,V68S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr30_HZ_CODE_ASSIGNMENTS.ds, ,Ds_LABISValidODSfSELDR01Extr30_HZ_CODE_ASSIGNMENTS,V0S83P6,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans16CLASSIFICATION.ds, ,Ds_LABISValidODSfSELDR02Trans16CLASSIFICATION,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr31_HZ_CLASS_CATEGORIES.ds, ,Ds_LABISValidODSfSELDR01Extr31_HZ_CLASS_CATEGORIES,V64S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr32_AR_LOOKUP_TYPES.ds, ,Ds_LABISValidODSfSELDR01Extr32_AR_LOOKUP_TYPES,V66S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr33_AR_LOOKUPS.ds, ,Ds_LABISValidODSfSELDR01Extr33_AR_LOOKUPS,V68S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans17PAIEMENT,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans17PAIEMENT.ds, ,Ds_LABISValidODSfSELDR02Trans17PAIEMENT,V71S2P1,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans17PAIEMENT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON.ds, ,Ds_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON,V72S0P2,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans18CONTRATROLE,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans18CONTRATROLE.ds, ,Ds_LABISValidODSfSELDR02Trans18CONTRATROLE,V0S92P4,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans18CONTRATROLE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B,V67S0P1,Source
MGTPRD,Jx_LABISValidODSfSELDR02Trans19ANALYTIQUE,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans19ANALYTIQUE.ds, ,Ds_LABISValidODSfSELDR02Trans19ANALYTIQUE,V0S95P2,Cible
MGTPRD,Jx_LABISValidODSfSELDR02Trans19ANALYTIQUE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr44_SAREFTR_ANA.ds, ,Ds_LABISValidODSfSELDR01Extr44_SAREFTR_ANA,V67S0P3,Source
MGTPRD,Jx_LABISValidODSfOSCAR01Extr01TYPADR,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr01TYPADR.ds, ,Ds_LABISValidODSfOSCAR01Extr01TYPADR,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans22TYPUTIL,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds, ,Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans22TYPUTIL,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans22TYPUTIL.ds, ,Ds_LABISValidODSfSELOL02Trans22TYPUTIL,V0S92P1,Cible
MGTPRD,LABISChrgOCTAV01OCTAVT_TITRDECLT,#ParRepTmp#ExtrOCTAVT_TITRDECLT.ds, ,OCTAVT_TITRDECLT,V0S19P3,Source
MGTPRD,Jx_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR.ds, ,Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR,V0S83P4,Cible
MGTPRD,LABISChrgOCTAV01OCTAVT_OEUV,#ParRepTmp#ExtrOCTAV_OCTAVT_OEUV.ds, ,ds_Lignes_Modifiees,V0S19P3,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans01TYPEMOUVEMENT,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr09TYPEMOUVEMENT.ds, ,Ds_LABISValidODSfCOPS01Extr09TYPEMOUVEMENT,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans01TYPEMOUVEMENT,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans01TYPEMOUVEMENT.ds, ,Ds_LABISValidODSfCOPS02Trans01TYPEMOUVEMENT,V0S92P3,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans02TIERS,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds, ,Ds_LABISValidODSfCOPS01Extr01VFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans02TIERS,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans02TIERS.ds, ,Ds_LABISValidODSfCOPS02Trans02TIERS,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans02TIERS,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr03VCOMPTE_CLIENT.ds, ,Ds_LABISValidODSfCOPS01Extr02VCOMPTE_CLIENT,V66S0P2,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds, ,Ds_LABISValidODSfCOPS01Extr01VFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT.ds, ,Ds_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr07TYPE_DROIT.ds, ,Ds_LABISValidODSfCOPS01Extr07TYPE_DROIT,V68S0P2,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr08CATEGORIE_DROIT.ds, ,Ds_LABISValidODSfCOPS01Extr08CATEGORIE_DROIT,V70S0P2,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans04COMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds, ,Ds_LABISValidODSfCOPS01Extr01VFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans04COMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans04COMPTECLIENT.ds, ,Ds_LABISValidODSfCOPS02Trans04COMPTECLIENT,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans05UO,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds, ,Ds_LABISValidODSfCOPS01Extr01VFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans05UO,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans05UO.ds, ,Ds_LABISValidODSfCOPS02Trans05UO,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans06TYPEDROIT,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds, ,Ds_LABISValidODSfCOPS01Extr01VFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans06TYPEDROIT,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans06TYPEDROIT.ds, ,Ds_LABISValidODSfCOPS02Trans06TYPEDROIT,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans07CODEGENRE,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds, ,Ds_LABISValidODSfCOPS01Extr01VFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans07CODEGENRE,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans07CODEGENRE.ds, ,Ds_LABISValidODSfCOPS02Trans07CODEGENRE,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans08SOCIETEINTERCO,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds, ,Ds_LABISValidODSfCOPS01Extr01VFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans08SOCIETEINTERCO,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans08SOCIETEINTERCO.ds, ,Ds_LABISValidODSfCOPS02Trans08SOCIETEINTERCO,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans09SOCIETE,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans09SOCIETE.ds, ,Ds_LABISValidODSfCOPS02Trans09SOCIETE,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans09SOCIETE,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr04VSOCIETE.ds, ,Ds_LABISValidODSfCOPS01Extr04VSOCIETE,V66S0P2,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans13FACTURE,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds, ,Ds_LABISValidODSfCOPS01Extr01VFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans13FACTURE,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans13FACTURE.ds, ,Ds_LABISValidODSfCOPS02Trans13FACTURE,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans14LIGNEFACTURE,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds, ,Ds_LABISValidODSfCOPS01Extr01VFACTURE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans14LIGNEFACTURE,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans14LIGNEFACTURE.ds, ,Ds_LABISValidODSfCOPS02Trans14LIGNEFACTURE,V0S92P2,Cible
MGTPRD,Jx_LABISValidODSfCOPS02Trans15LETTRAGE,#ParRepDataset#Ds_LABISValidODSfCOPS01Extr05VLETTRAGE.ds, ,Ds_LABISValidODSfCOPS01Extr05VLETTRAGE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfCOPS02Trans15LETTRAGE,#ParRepDataset#Ds_LABISValidODSfCOPS02Trans15LETTRAGE.ds, ,Ds_LABISValidODSfCOPS02Trans15LETTRAGE,V0S92P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_ISWC,#ParRepTmp#ExtrOCTAVT_ISWC.ds, ,OCTAVT_ISWC,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV03OCTAVT_PARTPT,#ParRepTmp#ExtrOCTAVT_PARTPT.ds,/export/home/dsprd1/applications/mgt/labis/datastage/tmp/ExtrOCTAVT_PARTPT.ds,OCTAVT_PARTPT,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_NOMPARTPT,#ParRepTmp#ExtrOCTAVT_NOMPARTPT.ds,/export/home/dsprd1/applications/mgt/labis/datastage/tmp/ExtrOCTAVT_NOMPARTPT.ds,OCTAVT_NOMPARTPT,V6S0P2,Cible
MGTPRD,Jx_LABISValidODSfSELDR01Extr07LIGNECONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT.ds, ,Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfSELOL01Extr28AJUSTEMENTS,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr28AJUSTEMENTS.ds, ,Ds_LABISValidODSfSELOL01Extr28AJUSTEMENTS,V0S83P4,Cible
MGTPRD,LABISChrgOCTAV01OCTAVT_OEUVAV,#ParRepTmp#ExtrOCTAVT_OEUVAV.ds, ,OCTAVT_OEUVAV,V0S19P3,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans02CTRPAPIER,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans02CTRPAPIER.ds, ,Ds_LABISValidODSfSELOL02Trans02CTRPAPIER,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans02CTRPAPIER,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr03REFCTRPAPIER.ds, ,Ds_LABISValidODSfSELOL01Extr03REFCTRPAPIER,V62S0P4,Source
MGTPRD,Jx_LABISValidODSfSELOL01Extr21FACTURES,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr21FACTURES.ds, ,Ds_LABISValidODSfSELOL01Extr21FACTURES,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfOSCAR01Extr09PERSREF,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr09PERSREF.ds, ,Ds_LABISValidODSfOSCAR01Extr09PERSREF,V2S2P1,Cible
MGTPRD,LABISCommun03InitialiseTraitement,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#LABISSE_IDTRAIT_#ParIdTypeTraitement#.txt\(2)0, ,Copy_of_sf_FichierIDTRAIT,V1S0P1,Cible
MGTPRD,LABISCommun03InitialiseTraitementNoCtrl,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#LABISSE_IDTRAIT_#ParIdTypeTraitement#.txt\(2)0, ,Copy_of_sf_FichierIDTRAIT,V2S0P1,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_ADDECLT,#ParRepTmp#ExtrOCTAVT_ADDECLT.ds, ,OCTAVT_ADDECLT,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_GELDAOEUV,#ParRepTmp#ExtrOCTAVT_GELDAOEUV.ds, ,OCTAVT_GELDAOEUV,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_JEUCLE,#ParRepTmp#ExtrOCTAVT_JEUCLE.ds, ,OCTAVT_JEUCLE,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_OEUV,#ParRepTmp#ExtrOCTAV_OCTAVT_OEUV.ds, ,Copy_of_Data_Set_39,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_OEUVAV,#ParRepTmp#ExtrOCTAVT_OEUVAV.ds, ,OCTAVT_OEUVAV,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_OEUVDECLT,#ParRepTmp#ExtrOCTAV_OEUVDECLT.ds, ,OCTAV_OEUVDECLT,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_PRDTPUB,#ParRepTmp#ExtrOCTAVT_PRDTPUB.ds, ,OCTAVT_PRDTPUB,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_PROGTYP,#ParRepTmp#ExtrOCTAVT_PROGTYP.ds, ,OCTAVT_PROGTYP,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_PROGTYPEITM,#ParRepTmp#ExtrOCTAVT_PROGTYPEITM.ds, ,OCTAVT_PROGTYPEITM,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_PUB,#ParRepTmp#ExtrOCTAVT_PUB.ds, ,OCTAVT_PUB,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_SERIE,#ParRepTmp#ExtrOCTAVT_SERIE.ds, ,OCTAVT_SERIE,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_SYNCATLAS,#ParRepTmp#ExtrOCTAVT_SYNCATLAS.ds, ,OCTAVT_SYNCATLAS,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVT_TITRDECLT,#ParRepTmp#ExtrOCTAVT_TITRDECLT.ds, ,OCTAVT_TITRDECLT,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTJ_AYANTDRT,#ParRepTmp#ExtrOCTAVTJ_AYANTDRT.ds, ,OCTAVT_AYANTDRT,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTJ_DEPOTOEUV,#ParRepTmp#ExtrOCTAVTJ_DEPOTOEUV.ds, ,OCTAVTJ_DEPOTOEUV,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTJ_ROLADDECLT,#ParRepTmp#ExtrOCTAVTJ_ROLADDECLT.ds, ,OCTAVTJ_ROLADDECLT,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTR_CATEGGRE,#ParRepTmp#ExtrOCTAVTR_CATEGGRE.ds, ,OCTAVTR_CATEGGRE,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTR_ETATDECL,#ParRepTmp#ExtrOCTAVTR_ETATDECL.ds, ,OCTAVTR_ETATDECL,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTR_ETATDOC,#ParRepTmp#ExtrOCTAVTR_ETATDOC.ds, ,OCTAVTR_ETATDOC,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTR_GREMUS,#ParRepTmp#ExtrOCTAVTR_GREMUS.ds, ,OCTAVTR_GREMUS,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTR_STATUTOEUV,#ParRepTmp#ExtrOCTAVTR_STATUTOEUV.ds, ,OCTAVTR_STATUTOEUV,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTR_STATUTOEUVDECL,#ParRepTmp#ExtrOCTAVTSTATUTOEUVDECL.ds, ,OCTAVR_STATUTOEUVDECL,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTR_TYPDEPOT,#ParRepTmp#ExtrOCTAVTR_TYPDEPOT.ds, ,OCTAVTR_TYPDEPOT,V6S0P2,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTR_TYPDOC,#ParRepTmp#ExtrOCTAVTR_TYPDOC.ds, ,OCTAVTR_TYPDOC,V6S0P2,Cible
